,namespace,user_id,type
2702,stellamarisxaxim,pamela.fernandes,324
2703,stellamarisxaxim,patricia.rodrigues,355
2704,stellamarisxaxim,rosana.rocio,289
2705,stellamarisxaxim,silvana.campos,113
2706,stellamarisxaxim,simone.maria,42
2707,stellamarisxaxim,sonia.atherino,609
2708,stellamarisxaxim,talita.alves,1418
2709,stellamarisxaxim,thiago.vasconcelos,334
2710,universitariolondrina,DEBORA.PAULA.SANTOS,12
2711,universitariolondrina,GIORDANA,13644
2712,universitariolondrina,HENRIQUE.FURTADO,4076
2713,universitariolondrina,VIVIANE.UNIVERSITARIO,1121
2714,universitariolondrina,adriana.maciel.universitario,141
2715,universitariolondrina,ana.barbosa.universitario,2
2716,universitariolondrina,ana.valeria.universitario,1
2717,universitariolondrina,anderson.kikuchi.universitario,25
2718,universitariolondrina,camila.walter.universitario,5
2719,universitariolondrina,carlos.augusto.universitario,244
2720,universitariolondrina,carolina.paula.universitario,1780
2721,universitariolondrina,cassia.marques.universitario,245
2722,universitariolondrina,daisy.tedardi.universitario,369
2723,universitariolondrina,deise.suzumura.universitario,2008
2724,universitariolondrina,demetrio.junior.universitario,69
2725,universitariolondrina,diego.pianovski.universitario,83
2726,universitariolondrina,edilaine.rizzuto.universitario,591
2727,universitariolondrina,edmara.zamberlan.universitario,51
2728,universitariolondrina,edneia.pinho.universitario,803
2729,universitariolondrina,eduardo.favaro.universitario,127
2730,universitariolondrina,elaine.ramos.universitario,31
2731,universitariolondrina,elma.abelha.universitario,83
2732,universitariolondrina,enio.massao.universitario,1
2733,universitariolondrina,fabiana.rechi.universitario,69
2734,universitariolondrina,fabiano.scalassara.universitario,21
2735,universitariolondrina,fernanda.socorro.universitario,1500
2736,universitariolondrina,glauce.pagan.universitario,455
2737,universitariolondrina,graciano.beletti.universitario,2
2738,universitariolondrina,guilherme.mansano.universitario,2
2739,universitariolondrina,gustavo.corazza.universitario,34
2740,universitariolondrina,henrique.zotarelli.universitario,21
2741,universitariolondrina,ingrid.selegrin.universitario,666
2742,universitariolondrina,isabela.bacaro.universitario,21
2743,universitariolondrina,joelson.juliani.universitario,1
2744,universitariolondrina,josaine.pacheco.universitario,219
2745,universitariolondrina,juliano.souza.universitario,1
2746,universitariolondrina,julio.silva.universitario,189
2747,universitariolondrina,junio.silva.universitario,15
2748,universitariolondrina,kalahan.seleri.universitario,12
2749,universitariolondrina,larissa.alencar.universitario,40
2750,universitariolondrina,ligia.giovaninetti.universitario,236
2751,universitariolondrina,loren.chicilia,398
2752,universitariolondrina,lucas.andrade.universitario,2319
2753,universitariolondrina,lucas.negrao.universitario,35
2754,universitariolondrina,marcos.daniel.universitario,6
2755,universitariolondrina,matheus.favaro.universitario,585
2756,universitariolondrina,monica.costa.universitario,19
2757,universitariolondrina,nathana.rocha.universitario,1
2758,universitariolondrina,paulo.inada.universitario,314
2759,universitariolondrina,professor.pedro.kikumoto,9
2760,universitariolondrina,rafael.canaveze.universitario,254
2761,universitariolondrina,rafael.pelaquim.universitario,368
2762,universitariolondrina,raphael.testa.universitario,226
2763,universitariolondrina,raquel.cardoso.universitario,185
2764,universitariolondrina,ricardo.santos.universitario,175
2765,universitariolondrina,rodolfo.funfas.universitario,26
2766,universitariolondrina,sandra.arcuri.universitario,229
2767,universitariolondrina,sergio.endo.universitario,737
2768,universitariolondrina,sidney.almeida.universitario,9
2769,universitariolondrina,simone.neves.universitario,74
2770,universitariolondrina,sonia.ribeiro.universitario,1
2771,universitariolondrina,sonia.sita.universitario,394
2772,universitariolondrina,taiane.silva.universitario,675
2773,universitariolondrina,tatiane.veigas.universitario,23
2774,universitariolondrina,univaldo.buranello.universitario,6
2775,universitariolondrina,vagner.pinto.universitario,3
2776,universitariolondrina,vanessa.goncalves.universitario,45
2777,universitariolondrina,vivian.piazza.universitario,4
2778,universobarcarena,alvaro.ayres1,104
2779,universobarcarena,ana.cristina1,52
2780,universobarcarena,antonio.carlos1,102
2781,universobarcarena,brenda.dias1,49
2782,universobarcarena,claudete.souza1,489
2783,universobarcarena,cleber.monteiro1,256
2784,universobarcarena,dalton.rodrigues1,179
2785,universobarcarena,elizabeth.ferreira1,14
2786,universobarcarena,ennyo.vinicios1,1
2787,universobarcarena,erika.tatiane1,55
2788,universobarcarena,estefany.bastos1,89
2789,universobarcarena,fabiany.machado1,88
2790,universobarcarena,fatima.moreira1,25
2791,universobarcarena,fernanda.lima1,531
2792,universobarcarena,gedielson.soeiro1,30
2793,universobarcarena,helio.rebelo1,186
2794,universobarcarena,isabele.angelica1,200
2795,universobarcarena,jannia.erika1,18
2796,universobarcarena,joelma.pinheiro1,238
2797,universobarcarena,karen.fortuna1,66
2798,universobarcarena,lucas.moreira1,6
2799,universobarcarena,marcia.azevedo,37
2800,universobarcarena,marcio.ribeiro1,571
2801,universobarcarena,monica.monteiro1,49
2802,universobarcarena,natalia.magno1,19
2803,universobarcarena,paula.lago1,226
2804,universobarcarena,paulo.siqueira1,1
2805,universobarcarena,priscila.carvalho1,704
2806,universobarcarena,shirley.colonheis1,344
2807,universobarcarena,soraya.sacramento1,135
2808,valdemiracoelho,eduprof.iala.roberta.vc,1
2809,valdemiracoelho,eduprof.lucia.gomes.vc,1
2810,valdemiracoelho,eduprof.ramiro.monteiro.vc,3
2811,valdemiracoelho,eduprof.samuel.martins.vc,1
2812,vicentecravo,eduprof.ivan.silva,5
2813,vicentecravo,eduprof.mardonio.de,3
2814,vicentecravo,eduprof.maria.risoneide,1
2815,vicentecravo,eduprof.raimundo.pinto,4
2816,villalobos,AlineMatiusso,368
2817,villalobos,AnaCarol,947
2818,villalobos,alineamm,3
2819,villalobos,amandamolina,250
2820,villalobos,angelovansan,5
2821,villalobos,barbaradellaroza,473
2822,villalobos,biancamilan,846
2823,villalobos,brunomachadomedeiros,124
2824,villalobos,caioalmeida,366
2825,villalobos,carolbalbino,375
2826,villalobos,carolselingardi,10
2827,villalobos,danieladiab,30
2828,villalobos,danielagodoy,390
2829,villalobos,dimitrius,1435
2830,villalobos,edmilsons35,128
2831,villalobos,eduardomoreirasouza,914
2832,villalobos,educardocosta,122
2833,villalobos,fabiosampaio,1
2834,villalobos,fernandopagan,12
2835,villalobos,francinetescarolli,59
2836,villalobos,gabrielpiassa,93
2837,villalobos,ivanpiffer,8
2838,villalobos,joaopaulooliveira,2
2839,villalobos,josefabio,31
2840,villalobos,josejoao,4
2841,villalobos,joserossi,1133
2842,villalobos,jubonetti,2067
2843,villalobos,laracazotto,274
2844,villalobos,larissamazzuco,195
2845,villalobos,ligiacr76,82
2846,villalobos,mariafernandav,1507
2847,villalobos,mariaferrazza,166
2848,villalobos,marinacaleffi,22
2849,villalobos,nataliaferrari,2729
2850,villalobos,pauloschiavo,2
2851,villalobos,rafaelreisdeandrade,3
2852,villalobos,rosanadossantos,168
2853,villalobos,talitaariela,79
2854,villalobos,thaismarson,3
2855,villalobos,thiagobazani,57
2856,villalobos,tiagogrionnunes,141
2857,villalobos,valeriadepieri,118
2858,villalobos,valteralexandre,24
2859,villalobos,victorfortinizarrella,31
2860,villalobos,villa3130,377
2861,villalobos,vitoriagirol,90
2862,zacariasliberato,eduprof.erineuda.furtado,28
2863,zacariasliberato,eduprof.jose.maria,73
2864,zacariasliberato,eduprof.maria.pinto,11
